,id,name,summary,space,description,experiences_offered,neighborhood_overview,notes,transit,access,interaction,house_rules,host_id,host_since,host_about,host_response_time,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,square_feet,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,price
488,16597889,Double bedroom close to Heathrow and Stockley park,"My place is very close to Heathrow which is 5 mins by taxi and 10 mins by Bus and all the bus stops are just 1 min by walk. Stockley Park is 4-5 mins by Bus, and 10 mins if you choose a healthier alternative - walking.   Planes don’t fly near our house so you will Not hear any noise whatsoever so it’s very comfortable. We respect the privacy of our guests so it will be homely yet professional atmosphere. My place is good for couples and business travellers. FREE PARKING on our driveway. Thanks",Our house is a 2 double bedroom semi detached house with a big rear garden. It's our family home and we have given the house our personal touch and we are very passionate about our place and want to make sure that our guests have lovely experience so that they can come back again.,"My place is very close to Heathrow which is 5 mins by taxi and 10 mins by Bus and all the bus stops are just 1 min by walk. Stockley Park is 4-5 mins by Bus, and 10 mins if you choose a healthier alternative - walking.   Planes don’t fly near our house so you will Not hear any noise whatsoever so it’s very comfortable. We respect the privacy of our guests so it will be homely yet professional atmosphere. My place is good for couples and business travellers. FREE PARKING on our driveway. Thanks Our house is a 2 double bedroom semi detached house with a big rear garden. It's our family home and we have given the house our personal touch and we are very passionate about our place and want to make sure that our guests have lovely experience so that they can come back again. Guest can have the access to Lounge, Kitchen, Garden and dining room. We are always there to interact with the guest and would love to know their experiences and stories but should they need some privacy and rest we tot",none,"West Drayton is very well connected to Stockley park, London Heathrow Airport and Uxbridge and should you wish to go to central London, it is just 21 mins by train. All this makes West Drayton a very unique place to stay and rent obviously is very reasonable too.","Stockley Park is just 5 mins by bus, Heathrow airport is 10 mins by taxi/car, Uxbridge tow centre is 10 mins by car. M4 motorway us just a mile away.","U5 and 222 bus goes just from outside the house which connects Uxbridge, Stockley park and  Hounslow. 350 goes to Heathrow Airport.  West Drayton train station is just 3-4 mins by bus and connects to London Paddington which is just 21 mins. Ealing Broadway is just 10 mins from West Drayton by  train.","Guest can have the access to Lounge, Kitchen, Garden and dining room.",We are always there to interact with the guest and would love to know their experiences and stories but should they need some privacy and rest we totally respect that too.,Use of kitchen is only to heat the food in microwave please.,11329296,2014-01-15,"My husband and I are very friendly and helping couple, we love meeting new people and love travelling and that is why we are very much open to host people from across the globe.  We will be more than happy to provide you with all the touristic information about London. If you have any questions than please feel free to contact us. 

",within a few hours,100%,t,t,f,Hillingdon,UB7 9AT,51.50397764888032,-0.4632398998934161,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Wifi,""Free parking on premises"",""Free street parking"",Heating,""Family/kid friendly"",""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_50"",""Hot water"",Microwave,Refrigerator}",,0.0,5.0,1,4.0,1,moderate,f,f,29.0
489,21487948,Great convenient room in Hammersmith (58 WM R3),"This room is great for solo travelers or couples who want to experience a quiet neighborhood of London. The house has 4 bedrooms and 2 bathrooms. The kitchen is fully equipped with the necessary utensils to prepare and eat meals. There is also Sky Broadband available. A great place to relax after a busy day sight seeing or at the office. You will be sharing the flat with other airbnb guests, so you have the opportunity to make new friends. Ideal location to tube stations.",,"This room is great for solo travelers or couples who want to experience a quiet neighborhood of London. The house has 4 bedrooms and 2 bathrooms. The kitchen is fully equipped with the necessary utensils to prepare and eat meals. There is also Sky Broadband available. A great place to relax after a busy day sight seeing or at the office. You will be sharing the flat with other airbnb guests, so you have the opportunity to make new friends. Ideal location to tube stations.",none,,,,,,"- Please remember Check in is after 2PM and Check out before 11AM.  Absolutely no gatherings or parties at all only registered guest are to stay in the flat. Please be respectful of our neighbours and do not disturb them when coming and going or make loud noises after 11pm. No loud noise after 11pm Please report any breakages.  Smoking is not permitted inside the flat.  No clothing/washing to be hung out on the balcony.  Please respect our neighbours and make sure you enjoy your stay!  If there are any problems, please do not hesitate to get in touch.",56784981,2016-01-31,"We are professional vacation rental company, trusted by individual homeowners to manage the rental of their homes to good folks who value a professionally cleaned and maintained property. We have an urgent care hotline, and staff who will work hard to make your stay as memorable as possible. We look forward to welcoming you to the London!",within an hour,100%,f,t,f,Hammersmith and Fulham,W6 8HA,51.48724329825034,-0.21560018052784224,f,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,"{Wifi,Kitchen,Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",""Hair dryer"",Iron}",,100.0,36.0,1,10.0,1,moderate,f,f,20.0
490,26382291,"Hampstead Village, Modern Apartment","Ultra Modern One Bedroom apartment within a few minutes walk to Hampstead High Street.  * Its all about the location with this bright, well presented one bedroom property Large Double bedroom, walk in closet, TV to wall, en-suite shower room, double aspect living room and high tech open plan kitchen, LED TV. Washing machine, Microwave. We have fully furnished and equipped the apartment with all cutlery, crockery, utensils, linen, towels and soaps.",,"Ultra Modern One Bedroom apartment within a few minutes walk to Hampstead High Street.  * Its all about the location with this bright, well presented one bedroom property Large Double bedroom, walk in closet, TV to wall, en-suite shower room, double aspect living room and high tech open plan kitchen, LED TV. Washing machine, Microwave. We have fully furnished and equipped the apartment with all cutlery, crockery, utensils, linen, towels and soaps.",none,,,,,,,198236135,2018-06-26,,within an hour,85%,t,t,f,Camden,NW3 1JD,51.558000157135275,-0.17737386572278285,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,Wifi,Kitchen,""Pets allowed"",Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Private entrance"",""Step-free access"",""Step-free access"",""Step-free access"",""Step-free access""}",,0.0,100.0,1,25.0,2,moderate,f,f,70.0
491,16214899,"Large, spacious airy room in Knightsbridge house","Beautiful spacious, airy room with views of garden & street in historic Georgian townhouse. Located in central Knightsbride, 1 minute walk from Harrods, 2 minute walk from Hyde park & the luxury shops, cafes, bars  & world class restaurants that make Knightsbridge renowned the world over. The house has a fully equipped kitchen & a lovely, private, secluded garden. There are modern bathrooms & cloakrooms throughout the house.","This old Georgian house is quite unique in that, while it boasts the modern amenities befitting of a property of it's type & neighborhood, it hasn't suffered the extensive remodelling that so many old houses have undergone. This means you can still sense within the house, the old grandeur of the period. As to to room itself, it is very spacious, has has high celings & modern, polished, wooden floors & is fully equipped with brand new furniture.","Beautiful spacious, airy room with views of garden & street in historic Georgian townhouse. Located in central Knightsbride, 1 minute walk from Harrods, 2 minute walk from Hyde park & the luxury shops, cafes, bars  & world class restaurants that make Knightsbridge renowned the world over. The house has a fully equipped kitchen & a lovely, private, secluded garden. There are modern bathrooms & cloakrooms throughout the house. This old Georgian house is quite unique in that, while it boasts the modern amenities befitting of a property of it's type & neighborhood, it hasn't suffered the extensive remodelling that so many old houses have undergone. This means you can still sense within the house, the old grandeur of the period. As to to room itself, it is very spacious, has has high celings & modern, polished, wooden floors & is fully equipped with brand new furniture. Guests will have access to two modern, well appointed bathrooms (not en suite) & a mezzanine washroom.  They will also hav",none,"When you stay with us, you will be spoilt for choice with the number of attractions on your doorstep. At one end of our street is Harrods, at the other is Hyde Park, with its numerous walks, trails & attractions. Buckingham Palace, the Victoria & Albert Museum & the London Natural History Museum are all a short walk away. Knightsbridge is world famous for its luxury stores selling everything from Lamborghini's to Cartier jewelry, but off the main streets, & around our house, you will find delightful, leafy neighbourhoods to explore. Here you will find one of the last places you can experience 'old London': A place that hasn't changed significantly in hundreds of years. There are meandering streets, secluded private parks, bars, cafes, restaurants & all manner of unique shops tucked away.",,"The house is centrally located in Knightsbridge, which is in the middle of central London (It's only a short walk to Buckingham Palace!). We are a 5 minute walk away for Knightsbridge tube station which is on the Piccadilly line & connects with places like Piccadilly Circus, Leicester Square, Covent Garden & Kings Cross. All other stops in central London can easily by reached with a tube journey of no more than 10-20 minutes & we will be happy to provide advice on travel if needed. There are numerous bus stops located no more than a minute's walk from the property by the Queen's Household Cavalry barracks & in Brompton Road by Harrods. These buses will take you anywhere in Central London. And I will be happy to give advice or direction if required.","Guests will have access to two modern, well appointed bathrooms (not en suite) & a mezzanine washroom.  They will also have full access to the kitchen (where there is complimentary tea & coffee) as well as the dining room.  Guests also have access to a beautiful, secluded, private garden at the back of the property.","I will be happy to help if needed. I will be away in the day, but can be contacted by phone or email at any point & will be available most evenings. I will be on hand through out your stay to provide help & support with anything from giving travel advice to recommending attractions & events that are currently on in London. I will also try to assist if you have any problems or issues during your stay with us.","- Check in time is till 9PM only. Please do not book if you do not think you will be able to honour this time. If you do wish to have a later Check In (or Check Out) please contact us prior to booking to discuss. - The house is set in a prestigious & quiet neighbourhood, so we would ask all guests to be respectful of our neighbours when entering & leaving the property. This includes: - Please do Not slam the front door when entering or leaving the premises. It really isn't necessary. - We would ask that you don't wear outside shoes in carpeted areas. There is a shoe rack in the hall. - Absolutely no smoking or naked flames (candles etc) within the property at any time. - No parties whatsoever. No additional guests within the premises without clear, prior consent. Please leave kitchen & bathroom areas as you found them. Please tidy up after yourself after using the kitchen & bathroom areas of the house. Please put a towel (supplied) down in the bathrooms when showering/bathing. Please a",96272890,2016-09-22,"Friendly, easy going Artist (painter). 

Educated, well traveled & curious...",within an hour,100%,f,t,t,Westminster,SW7 1DX,51.50020946405731,-0.16585319236289026,t,House,Private room,2,2.5,1.0,1.0,Real Bed,"{Wifi,Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private living room"",""Hot water"",""Bed linens""}",,,20.0,1,25.0,3,moderate,f,f,150.0
492,15184802,Spacious Loft Room in Central London House.,"A comfortable furnished and spacious loft room in a large Victorian open plan house, with a super-kingsize bed. Very well connected just 200m from Willesden Junction Underground and Overground Station in zone 2 taking you direct on multiple lines around London, we have a open plan, beautiful interior, high ceilings, inviting garden, large kitchen. Good for couples and solo. Tesco and many other shops just 200m away on the high street.",Spacious open plan house with a nice garden.,"A comfortable furnished and spacious loft room in a large Victorian open plan house, with a super-kingsize bed. Very well connected just 200m from Willesden Junction Underground and Overground Station in zone 2 taking you direct on multiple lines around London, we have a open plan, beautiful interior, high ceilings, inviting garden, large kitchen. Good for couples and solo. Tesco and many other shops just 200m away on the high street. Spacious open plan house with a nice garden. You are welcome to share the large communal areas, and the garden with a nice terrace, lawn and table. I can recommend great local bars and restaurants. I can recommend great local restaurants, bars and shops and parks, and Willesden Junction station is right by the house. The house is 200m from Willesden Junction station, which can take you to Oxford Circus in 18mins, Euston in 14mins, Highbury and Islington in 20mins, and Clapham Junction in 18mins - in other words you can quickly get to all parts of London q",none,"I can recommend great local restaurants, bars and shops and parks, and Willesden Junction station is right by the house.",The street is nice an quiet for a good night's sleep.,"The house is 200m from Willesden Junction station, which can take you to Oxford Circus in 18mins, Euston in 14mins, Highbury and Islington in 20mins, and Clapham Junction in 18mins - in other words you can quickly get to all parts of London quickly on either Underground or Overground lines","You are welcome to share the large communal areas, and the garden with a nice terrace, lawn and table.",I can recommend great local bars and restaurants.,,14588899,2014-04-22,"Hey I'm Alex, I've lived in London all my life so I know my way around,
I'm 28, enjoy working as a biologist, and try to get into some green spaces on my weekends and holidays.
We're quite new to Airbnb but we have a peaceful super comfortable place and we'll be very happy to host you!",,,f,t,t,Brent,NW10 4RX,51.534464836586466,-0.244847595818952,t,House,Private room,2,1.5,1.0,1.0,Real Bed,"{Wifi,""Pets allowed"",Heating,Washer,""Smoke detector"",Essentials,Hangers,Iron,""Laptop friendly workspace""}",,,,1,0.0,2,moderate,f,f,49.0
493,15385361,Modern Spacious Central 1 Bed in Perfect Location,"Lovely, modern 1 bedroom apartment located about 1 minutes walk away from Farringdon Station and is surrounded by lots of fantastic restaurants & bars. Smithfield market is literally across the road from the apartment and there are plenty of supermarket choices in the area. There is a king size bed in the bedroom and a comfy double sofa couch in the lounge for extra guests.","The apartment is located on the 1st floor and consists of a large open plan living room with a comfy couch (converts to a comfortable double sofa bed for extra guests) as well as a TV and a modern kitchen with a dishwasher. There is a king sized bed in the spacious bedroom and some cupboard space for guests. Our cleaners place fresh, hotel quality linen on the bed just before your arrival. The bedroom also has a balcony. The modern bathroom has a shower and fresh quality towels are provided.","Lovely, modern 1 bedroom apartment located about 1 minutes walk away from Farringdon Station and is surrounded by lots of fantastic restaurants & bars. Smithfield market is literally across the road from the apartment and there are plenty of supermarket choices in the area. There is a king size bed in the bedroom and a comfy double sofa couch in the lounge for extra guests. The apartment is located on the 1st floor and consists of a large open plan living room with a comfy couch (converts to a comfortable double sofa bed for extra guests) as well as a TV and a modern kitchen with a dishwasher. There is a king sized bed in the spacious bedroom and some cupboard space for guests. Our cleaners place fresh, hotel quality linen on the bed just before your arrival. The bedroom also has a balcony. The modern bathroom has a shower and fresh quality towels are provided. Guests will have access to the entire property during their stay. We will be contactable by email or telephone during your sta",none,"This central London neighborhood’s inner beauty matches its fashionable exterior. Reputed as one of the city’s must-go gastronomic destinations, Clerkenwell’s Michelin starred restaurants, historic pubs, and all-night bars attract healthy crowds who enter hungry and leave happy. This neighbourhood is more than foodie-friendly—theatre and design are hot commodities in Clerkenwell. Known for its great entertainment options and stylish thinkers, Clerkenwell strikes a candid balance between opulently hip and decidedly professional.",,"Farringdon Station is less than 1 minutes walk from the apartment and it offers both London underground services (Circle, Hammersmith & City and Metropolitan lines) as well as National Rail services. There are also plenty of bus services in the area and Santander bikes for you to hire. The London Eye: 40 minutes on the tube The Tower of London: 21 minutes on the tube Heathrow Airport: 85 minutes on the tube Gatwick Airport: 45 minutes by tube and train Kings Cross: 22 minute walk National Gallery: 30 minutes on the tube",Guests will have access to the entire property during their stay.,We will be contactable by email or telephone during your stay.,"- Please treat the home as you would your own - Please respect the neighbours, and so not make significant noise or play loud music after 10pm - No parties - If guests lock themselves out of the property OR they do not place keys in the lockbox at checkout, a £50 fee will apply. If a guest loses a set of keys during their stay, an £80 fee will apply.",93273719,2016-09-03,,within an hour,100%,f,t,t,Islington,EC1M 6BP,51.5207430412719,-0.10362386768401224,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,Internet,Wifi,Kitchen,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox,""Hot water"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",,80.0,56.0,2,15.0,2,moderate,f,f,130.0
494,15519263,Spacious Studio Flat near to Baker Street!!,"The Flat is basement level,  located in York Street, a few minutes walk from Baker Street high street with Madame Tussauds, Bars, Restaurants, Sainsburys, Tesco, M&S, Boots & Waitrose and a Cinema. There is also a street market on Sundays near Marylebone High Street which i would recommend. You couldn't be in a better location ! Oxford Street is Europe's favourite shopping area is 10 min walking distance and many other attractions, Please read below in the "" Description "". Any questions ?Inbox",,"The Flat is basement level,  located in York Street, a few minutes walk from Baker Street high street with Madame Tussauds, Bars, Restaurants, Sainsburys, Tesco, M&S, Boots & Waitrose and a Cinema. There is also a street market on Sundays near Marylebone High Street which i would recommend. You couldn't be in a better location ! Oxford Street is Europe's favourite shopping area is 10 min walking distance and many other attractions, Please read below in the "" Description "". Any questions ?Inbox As the location being in the center of the main attractions of Central London, the excitement alone will keep you busy and active, However if you need any assistance of routes or recommendations etc,  I'm always free to help. Depending on the nature of your stay, Once you arrive i can recommend the best hotspots from Madame Tussauds, Regents Park, The Theater, Shopping Locations, Restaurants, Pubs, Nightclubs, Gym's, Zoo's and more. Central London has a lot to offer. Most importantly it all start",none,"Depending on the nature of your stay, Once you arrive i can recommend the best hotspots from Madame Tussauds, Regents Park, The Theater, Shopping Locations, Restaurants, Pubs, Nightclubs, Gym's, Zoo's and more. Central London has a lot to offer. Most importantly it all starts from the best location.","Whether you are visiting London for the first time or coming back for a special occasion, you’ll discover a city full of unforgettable landmarks and exciting things to do. Make the most of the top London attractions with this guide to the city’s must-sees.  (Website hidden by Airbnb)","Only 3 Minute walk to your local Restaurants, Bars & Take Away. Only 5 min walk to Baker Street Underground Station. Only 5 Min walk to Visit the Official home of Sherlock Holmes. Only 10 Min walk to Oxford Street is Europe's favourite shopping area Only 10 Min walk to Regent's Park is the largest Park. You couldn't get any closer to the main attractions in Central London.  Once you book & arrive if you need any guidance, feel free to ask.",,"As the location being in the center of the main attractions of Central London, the excitement alone will keep you busy and active, However if you need any assistance of routes or recommendations etc,  I'm always free to help.",,99751380,2016-10-15,,,,f,t,f,Westminster,W1U 6PZ,51.52127843922688,-0.15816679309693202,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,Wifi,Kitchen,Heating,""Family/kid friendly"",Essentials,Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",""Luggage dropoff allowed"",""Long term stays allowed""}",,100.0,25.0,1,0.0,4,strict_14_with_grace_period,f,f,60.0
495,14034502,Stunning Prime Location Apartment with Concierge,"A very convenient, stylish and spacious Central London apartment in London’s most fashionable area. Many major tourist attractions within walking distance. Easy access for Transport links, Eurostar and all London airports. For food lovers, look no further - an abundance of bars, food markets and renowned eateries beyond imagination. Guests will have full access to the entire apartment in my absence, please enquire accordingly.",,"A very convenient, stylish and spacious Central London apartment in London’s most fashionable area. Many major tourist attractions within walking distance. Easy access for Transport links, Eurostar and all London airports. For food lovers, look no further - an abundance of bars, food markets and renowned eateries beyond imagination. Guests will have full access to the entire apartment in my absence, please enquire accordingly.",none,,,,,,,83124895,2016-07-11,,,,f,t,t,Islington,EC1M 5UG,51.52101970622781,-0.10309027268820407,t,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,"{TV,Wifi,""Wheelchair accessible"",Kitchen,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff""}",,150.0,55.0,4,15.0,2,moderate,f,f,185.0
496,16296702,En suite loft conversion in leafy Chiswick,"4 bedroom house with large kitchen.  Ensuite double room, with South facing window. Plenty of cupboard space & work desk available with fast Wifi connection. Five minute walk to the shops, restaurants & bars of Chiswick High Road . Less than ten minute walk to the nearest tube station, Turnham Green . Chiswick overground train station short walk away . Short walk to the river . Quiet and safe leafy road with friendly neighbours. Chiswick House, Kew Gardens and Richmond are all close by.",,"4 bedroom house with large kitchen.  Ensuite double room, with South facing window. Plenty of cupboard space & work desk available with fast Wifi connection. Five minute walk to the shops, restaurants & bars of Chiswick High Road . Less than ten minute walk to the nearest tube station, Turnham Green . Chiswick overground train station short walk away . Short walk to the river . Quiet and safe leafy road with friendly neighbours. Chiswick House, Kew Gardens and Richmond are all close by. Access to the ensuite room is through the main house door and up the stairs, just mind the cats !",none,,,,"Access to the ensuite room is through the main house door and up the stairs, just mind the cats !",,,84443741,2016-07-18,"Live in Chiswick, West London
Work for an academic publisher
Dad to a two year old boy; English/Spanish
Love travelling
Musician
Play sports; manage a football team
Reader
Enjoy cinema & theatre
Sociable",within an hour,100%,f,t,f,Hounslow,W4 2HP,51.489236209530745,-0.2536420329216104,t,House,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Pets live on this property"",Cat(s),Heating,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water""}",,,,1,0.0,1,flexible,f,f,35.0
497,20694941,Modern 1 Bed Flat Camden,"This superb one bed flat is perfectly placed in a desirable modern development and boasts light and airy interiors and neutral decor throughout. Set on 5th floor with massive balcony and great Camden Canal view, comprises of large reception room with wood floors, luxury modern integrated kitchen, spacious bedroom and luxury bathroom with shower.  The flat is ideally located for Camden High Street, Kings Cross, London Zoo and Regents Park. Close to shops, cafes and restaurants.","You’ll love my place because of its central location; Situated within walking distance to Camden Town Station, Euston and Kings Cross International station, and the British library. An amazing lively neighbourhood... If you have time you may visit paris in a day by Euro Star!!!","This superb one bed flat is perfectly placed in a desirable modern development and boasts light and airy interiors and neutral decor throughout. Set on 5th floor with massive balcony and great Camden Canal view, comprises of large reception room with wood floors, luxury modern integrated kitchen, spacious bedroom and luxury bathroom with shower.  The flat is ideally located for Camden High Street, Kings Cross, London Zoo and Regents Park. Close to shops, cafes and restaurants. You’ll love my place because of its central location; Situated within walking distance to Camden Town Station, Euston and Kings Cross International station, and the British library. An amazing lively neighbourhood... If you have time you may visit paris in a day by Euro Star!!! Check in from 3pm Check out at 12pm Early/late check in is available on request.  Sole use of the whole flat checked in by our meet & greet manager 24 hour check in on request I am always available for any assistance help that maybe needed",none,"So whether you want to have a relaxing picnic in London's Regents Park, meet your favourite celebrities at the world famous Madame Tussauds or experience a wide-array of animals at London Zoo, this flat has it all within walking distance.",No parties allowed in the flat. We can provide picks/drops off to airports.,"Flat is 15 mins walk to Camden and Euston Station which also has a huge variety of buses that go all over London. Or perhaps you might explore by foot, to Regents Park, London Zoo, Oxford + Regent Street all about 30 minutes walk away you can really see London's charm.  Getting around Amazing transport links! 20 minutes walk to Kings Cross/St. Pancras, with 6 underground lines (Piccadilly, Victoria, Northern, Hammersmith & City, Circle, Metropolitan (Zone 1). 4 Overground Trains (East Midlands, Thameslink, Southeastern a Eurostar) and lots of buses going to varies areas of London 5 mins walk to Euston station easy connection to up north like Manchester!  15 mins to Camden. Easy access to shops, the West End, museums, theatres and all the fun in London.",Check in from 3pm Check out at 12pm Early/late check in is available on request.  Sole use of the whole flat checked in by our meet & greet manager 24 hour check in on request,"I am always available for any assistance help that maybe needed, also can organise pick up and drops to the airport at normal charge rates, cleaner and anything else that may be needed",- No Shoes in the House  - NO PARTIES ALLOWED £20 extra charge for guests arriving after 9pm £30 extra charge for guests arriving after 11.00pm £50 extra charge for guests arriving after 01.00am,135906294,2017-06-19,,,,f,t,f,Camden,NW1 0QH,51.53597182284764,-0.13313155998164627,f,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,Wifi,Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}",,200.0,65.0,2,10.0,3,flexible,f,f,99.0
498,15971419,Central  Studio Flat with patio Kings Cross,"Very central, beautiful, comfortable, modern and spacious basement studio flat with lovely patio just 6 minutes walking from King’s Cross St Pancras Station - famous for its busy Eurostar Station with lots of restaurants around. No better location in London! With 6 metro lines at King's Cross you go everywhere in London in just few minutes!","My spacious flat is perfect for a couple or group up to 3 people looking for a fun stay in the central area of London with great transport links in a very quiet street. This big studio flat is furnished with everything you might need for a short or long term stay including wash machine, iron and ironing board, fast WiFi, extra blankets and books. For a really good sleeping night it has Venetian blinds that allow for accurate shading. Patio Everybody will love the spacious and charming patio with a table where you can have a glass of wine or a tea relaxing outdoors..    Kitchen  The kitchen is fully equipped with cookery and cutlery, microwave, kettle, fridge, freezer, cooker, oven and table - all brand new.  Lounge The spacious lounge area features a big sofa bed that fits 2 sleeping plus 1 single sofa bed where a third person can comfortably sleep and widescreen TV with freeview decoder and unit shelf with good quality bed linen, towels and pillows. Bathroom The bathroom has overhead ","Very central, beautiful, comfortable, modern and spacious basement studio flat with lovely patio just 6 minutes walking from King’s Cross St Pancras Station - famous for its busy Eurostar Station with lots of restaurants around. No better location in London! With 6 metro lines at King's Cross you go everywhere in London in just few minutes! My spacious flat is perfect for a couple or group up to 3 people looking for a fun stay in the central area of London with great transport links in a very quiet street. This big studio flat is furnished with everything you might need for a short or long term stay including wash machine, iron and ironing board, fast WiFi, extra blankets and books. For a really good sleeping night it has Venetian blinds that allow for accurate shading. Patio Everybody will love the spacious and charming patio with a table where you can have a glass of wine or a tea relaxing outdoors..    Kitchen  The kitchen is fully equipped with cookery and cutlery, microwave, kettl",none,"Just 15 minutes walking is Granary Square on the banks of Regent’s Canal. This square has over 1,000 fountains, look spectacular at night when lit. You can have lunch at one of the many restaurants. There is also a famous art school – Central Saint Martins. During day time, kids of all ages dash through the fountains, trying to dodge the jets.  There are wide, south-facing steps going down to the canal from the square. It is carpeted in green and makes it an ideal spot to relax and watch the boats slip by. On these steps, stage performances, Halloween shows, Flower show, Yoga classes etc are done. A very good spot to spend the day with family.",Note that this is basement flat and there are six steps downstairs. Please read carefully the rules,"The King’s Cross St Pancras transport hub links six London Underground lines with two national mainline rail stations and international high speed rail. And with Euston Station just five minutes walk away, the UK’s major cities are within easy reach. Plus more than 14 bus lines to reach all London! So any tourist attraction in London will be reached in just few minutes.",Guests will have access to the full property.,"You will meet me or a member of my family - Fabiana or Stela - who will greet you and give you the key and information about the flat and surrounding area. You always can contact us by phone, txt msg or email.","Be aware of check in and check out times, please. Only people named on the booking are permitted in the flat, no external visitors and no extra guests overnight are permitted. No parties at the apartment and no music or noise between 10 pm - 8 am as many of my neighbours get up early for work. Take this very seriously, please No smoking in the flat, please. If you do want to smoke, please go outside the apartment. Sorry to be so strict but it might put off the next set of guests and cause me issues. Leave all dishes washed Report any breaks or accidents as soon as possible.  Lock the door when leaving the apartment and close all the indows",103671863,2016-11-14,"Thinking about my passion for travelling and how nice it is being in a handy and homey place is why I decided put all my efforts to make you having the same feeling when staying in my flat. So, every detail has my care along the care of my family specially Fabiana and Stela who put their magical touch in this place as well.
Thanks for checking out my place and I hope to talk with you soon.",within an hour,94%,t,t,f,Camden,WC1X 9DJ,51.531704215004034,-0.12310090809632088,f,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,"{TV,Internet,Wifi,Kitchen,""Paid parking off premises"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection""}",,150.0,30.0,2,10.0,1,strict_14_with_grace_period,f,f,78.0
